product,title,rating,body
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"4.0 out of 5 stars
Good product",4.0,"No special smell in it ..But product is working good ...Bit hard to apply and easy to get rid from hair .Just by washing off with water .
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"3.0 out of 5 stars
Ok",3.0,"1. This is not a cream wax. It's very hard and dense.2. Smell isn't as bad as some comments tell. It smell like natural honey which is ok for me.3. Have a good strong hold. But the major con i felt was that only the outer box contains exp date(10/2024) and other major information. Expiry date is not printed on the actual container. So how do i know if the product inside is actually not expired. Isn't this against the law.
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"5.0 out of 5 stars
good",5.0,"very good
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"1.0 out of 5 stars
Bad product",1.0,"While the product is effective for styling hair, it unfortunately leads to significant hair loss.
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"4.0 out of 5 stars
Matte and dry finish ..",4.0,"Very strong hold , but it smells like actual clay and application is not that easy due to its stikyness i would suggest to use some mosturiser to make it less dry.
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"5.0 out of 5 stars
Better than I expected.",5.0,"Better hold, volume and perfect texture for my hair. And a little amount of the cream is enough for full coverage. Cream itself is very hard and rubbery, you need to rub it between palms to heat up and apply on your hair. I like that texture.
Read more"
The Man Company Machismo Stronghold Hair Wax for Men| Stylish Matte Finish with Volume | Non Sticky - 100gm,"2.0 out of 5 stars
Wrong Item sent.",2.0,Read more
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"5.0 out of 5 stars
Easy and no mess",5.0,"Got delivered today out of curiosity picked on wipe and it took me less than a minute to make my shoe swanky clean and bright white. Absolute blessing for rainy season❤️
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"5.0 out of 5 stars
Must buy product and it really works. Not a PAID review!",5.0,"The product is good. I have cleaned my adidas sneakers which got dirty in the rain mud. Wipes create foam while you rub it on the shoe and form goes away in a few seconds cleaning the shoe. Good purchase and value for money.
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"4.0 out of 5 stars
Convenient and worth it!",4.0,"These shoe wipes are very excellent and safe.It is a great product as it gives good shine 👍🏻 I have ordered this product for the second time as it gives good value for money, it is portable and convenient as well.
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"5.0 out of 5 stars
Really good and affordable product for shoe care",5.0,"I was looking for such product since long for my shoes and this did the job as expected. Really good and also affordable product. I'd say bang for the buck.
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"5.0 out of 5 stars
Nice product",5.0,"This product is very convenient. The box it arrived in contained a cute letter.
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"3.0 out of 5 stars
It's best for sneakers but not for sports shoes and tissues are way too small for easy use...",3.0,"It worked good on sneakers but doesn't work the same if used on sports shoes and stains are removed but partially and tissue size is too small for easy use
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"5.0 out of 5 stars
Useful product",5.0,"Fast delivery.  Nice product !
Read more"
TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,"4.0 out of 5 stars
Convenient and Effective!",4.0,"I'm impressed with these shoe wipes! They're incredibly handy for quickly cleaning up my sneakers after a day out. The wipes are moist enough to remove dirt without any hassle, and they leave a nice, fresh scent behind. The compact packaging makes them perfect for on-the-go use. Overall, a must-have for keeping shoes looking sharp with minimal effort!
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"5.0 out of 5 stars
Amazing",5.0,"Nice color and worth for money and superb quality....... very happy purchase
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"4.0 out of 5 stars
Value for money",4.0,"Writing this review after using AMT Ivy for a year. The bag is light weight, material is sturdy, the wheels given are strong and make travelling easy and flexible for the person using it. One star deduction is for lack of scratch protection. If the bag is even slightly rubbed against any rough surface, there are prominent scratches. Otherwise, the spacing and strength is great.Overall, it's a good purchase for the mentioned amount
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"5.0 out of 5 stars
Good product",5.0,"Nice suitcase for travelling
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"5.0 out of 5 stars
AMT Ivy 68cms trolley",5.0,"To start with...AMT Ivy is definitely a good buy considering the price and the quality it offers.The wheels are smooth and glide well in ramps and even on slightly uneven and not so smooth surfaces also.The compartmentation management is up to mark...not excellent and a small pouch for daily use items could have been well deserved.The quality is sturdy and the telescopic handle is also quite free and strong for movement.The body is not very strong but since it is PP material....I would rate it 5 star in this price.It is not Scratch resistant...but the black color looks nice and very elegant for frequent uses.
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"3.0 out of 5 stars
flimsy, smaller in size than similar length bags, lock issue",3.0,"cheap plastic looks flimsy .. doubt its going to last smaller in size than similar length bags since wheel to wheel measured 11.8 inches wide bag is more like 9.5 inchescame locked as people have complained herewould have probably gotten polycarbonate one but those didnt adhere to international checkin size limits
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"4.0 out of 5 stars
Good product",4.0,"Sturdiness, Ease of use and performance are perfect.
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"5.0 out of 5 stars
Brilliant",5.0,"Light weight, good looks.
Read more"
American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"3.0 out of 5 stars
Nyc but material quality is not too good",3.0,"Nyc but lack of colour availability n poor material quality I don't like it.
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"5.0 out of 5 stars
Affordable and Effective",5.0,"The Presto Disinfector is a great find for anyone looking for an affordable solution to keep their space sanitized. It works effectively and doesn’t break the bank, making it an excellent value. I’ve been using it regularly, and it consistently meets my needs. Highly recommended for those seeking quality without a hefty price tag.
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"4.0 out of 5 stars
Good cleaning",4.0,"It’s nice product at reasonable price cleaning very good
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"5.0 out of 5 stars
Value for Money -",5.0,"Priced reasonably, especially considering its effectiveness. It’s better than other cleaners I’ve used in the past. Highly effective ,Pleasant scent,Easy to use,Safe packaging
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"3.0 out of 5 stars
mazon Brand - Presto! Disinfectant Toilet Cleaner, Rose - 1 L (Pack of 2) Kills 99.9% Germs",3.0,"Overall: 3 stars - This toilet cleaner gets the job done but has a few drawbacks.Pros:Effective Cleaning: Removes light stains and grime reasonably well.Germ Killing: Kills 99.9% of germs according to the label, which is a plus for hygiene.Value Pack: The double pack is economical, especially if you clean your toilets frequently.Easy to Use: The bottle has a convenient nozzle for reaching under the rim and into corners.Cons:Limited Stain Removal: Struggles with tougher stains or heavy buildup. May require scrubbing for stubborn marks.Light Scent: The rose fragrance is pleasant but fades quickly. Some users might prefer a stronger scent for lingering freshness.Unknown Strength: The lack of specific information about the disinfecting ingredients makes it difficult to gauge its effectiveness against certain bacteria or viruses.Recommendation:This is an okay toilet cleaner for basic cleaning and germ reduction. It's a good option for those on a budget who don't mind a lighter fragrance. However, if you're dealing with tough stains or require a powerful disinfectant with a long-lasting scent, you might want to consider a different product.Additional Notes:Always wear gloves when using any toilet cleaner.Ensure proper ventilation while using the product.For tough stains, consider using a stronger cleaner or a toilet bowl ring to prevent future buildup.I hope this review helps!
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"5.0 out of 5 stars
Budget friendly",5.0,"Huge Quantity, Fresh , overall good
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"4.0 out of 5 stars
Worth for cleaning, little nervous when I see the after effects",4.0,"Use protection gloves as this is stronger than harpic.. i cleaned the commode with my bare hands and a bit of this cleaning solution fell on my skin and i suffered burning sensation. It's that strong. I had poured this on the outside of commode, where the solution ends on the floor due to its viscosity. As a result, the cement that patches the commode to the floor tile, has started coming out. Now I fear if this can be used frequently due to its concentration. Otherwise, for cleaning, this is apt.
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"5.0 out of 5 stars
Better than harpic!",5.0,"Bought it for 198rs for 4 in prime day sale( i know its a steal deal) .stopped buying harpic after using this. More effective than most of the famous brands , just go for it
Read more"
Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),"5.0 out of 5 stars
Budget friendly",5.0,"Toilet cleaning
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"5.0 out of 5 stars
Elegant jewelry",5.0,"This set of jewelry is really very beautiful and very elegant goes very well with western outfits and Indian outfits as well. It looks beautiful when worn and it is also very durable
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"4.0 out of 5 stars
Good quality and design.",4.0,"A very beautiful set of pearl and kundan neckless jwellery. You can buy it without any overthinking. I have received neckless, earing and ring. Quality is just awesome.
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"5.0 out of 5 stars
Good quality",5.0,"It's a very beautiful piece. Without doubt go for it good quality, good colour gradient and good look. Totally worth the price.
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"3.0 out of 5 stars
Just ok product",3.0,"The  color of the beads are lovely , but overall product , not very happy . It looks too kiddish
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"5.0 out of 5 stars
Quality is very good",5.0,"Very good
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"1.0 out of 5 stars
Disappointed",1.0,"Totally disappointed with the product. Zaveri pearl send me a used or return product. Earrings were damaged. Ring broke down on the first wearing.
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"4.0 out of 5 stars
Jewellery set",4.0,"This set contains a choker set, earings, maang tikka and a ring. The quality is good. I'm so happy to receive the package.
Read more"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,"5.0 out of 5 stars
Beautiful ❤️",5.0,"Cute necklace set with proper plastic box and plastic covering and light weighted set got it for 430/-
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","5.0 out of 5 stars
Colors",5.0,"Beautiful,water resistance,easy to use, nice texture n quality
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","4.0 out of 5 stars
Rich Pigment, Non-Craking Paint",4.0,"The PIDILITE Fevicryl Acrylic Colours Sunflower Kit is a great choice for DIY painters. The kit includes 10 different colors, each in a 15 ml bottle. The pigments are rich and vibrant, making them ideal for creating eye-catching art projects.The acrylic colors are easy to work with and dry quickly, which is a plus for those who want to complete their projects faster. The paint does not crack and is waterproof when it dries. It can be used on a variety of surfaces such as canvas, paper, wood, and even fabric.The kit comes in a sturdy box, which makes it easy to store and organize. The bottles are also designed with a nozzle that helps to control the flow of paint, making it easy to use and avoid waste.Overall, the PIDILITE Fevicryl Acrylic Colours Sunflower Kit is a great choice for anyone looking to start a DIY painting project. It offers great value for money and the colors are of good quality.
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","5.0 out of 5 stars
It is a good buy",5.0,"The colours are great. The quantity is satisfactory for the price. It gives bright and and good colours. The colour dries off faster and the quality and durability is great. The colour bottle does not have any leak. But the colour in the pallete also dries fast so need to add some water. Overall it's a good buy.
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","5.0 out of 5 stars
Good product",5.0,Read more
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","5.0 out of 5 stars
Mind blowing",5.0,"Mind blowing color thickness quality is very very good
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","4.0 out of 5 stars
Good",4.0,"Price is higher as compared to quantity but colour richness is very good
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","5.0 out of 5 stars
Great",5.0,"The media could not be loaded.
                



 Product i received is good and have good condition. I also receive a mould it 50g pack free.Attached a video and a pic for color references
Read more"
"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...","3.0 out of 5 stars
Not good products",3.0,"I did not like
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"5.0 out of 5 stars
Beautiful",5.0,"Amazing watch for women, always hit and fit any dress, good appearance, color combination is superb,recommend for all weman
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"4.0 out of 5 stars
Nice product",4.0,Read more
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"5.0 out of 5 stars
best in quality",5.0,"this is for my sisiter and she loved it , comfort and her stuff also fit in this i this price range its a best product , go buy it best quality
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"4.0 out of 5 stars
Colour",4.0,"Good quality and also have space but colour is somewhere looks dull
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"5.0 out of 5 stars
Good bag",5.0,"The bag is abit smaller than my usual bags but still it is a neat and beautiful matte finished bag. So thank u
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"1.0 out of 5 stars
Waste of money,  cheap bag",1.0,"Just within two days of use , unbelievably the bag strap broke , it is really not  worth the price , its quality is really cheap , disgusting, poor .Even a Rs 100 bag is much better than this one . To all the buyers plz won't waste your hard earned money to this cheap bag , buying it is just waste of your money. Rather you all should buy branded bags ..
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"3.0 out of 5 stars
Good",3.0,"The product is not good
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"5.0 out of 5 stars
Quality",5.0,"The quality was awesome under my budget...amazing Amazon! 🤩🔥👍🏻
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"4.0 out of 5 stars
Looking good.",4.0,"Very good and liked.
Read more"
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,"5.0 out of 5 stars
Colour and design",5.0,"Partner is very happy
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"5.0 out of 5 stars
Amazing product with affordable price",5.0,"The media could not be loaded.
                



 This watch was on my wishlist since 4 months. I was waiting to buy it so eagerly and the wait is totally worth it.It's worth the price, looks awesome and have a great fitting as they provide a tool to adjust your watch fit according to your wrist. Overall I would strongly suggest to buy this .
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"5.0 out of 5 stars
Nice watch",5.0,Read more
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"1.0 out of 5 stars
Watch stop working",1.0,"The media could not be loaded.
                



 Within 1 month, watch stop working waste of money don't buy
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"5.0 out of 5 stars
Very good",5.0,"Nice and beautiful watch at this price
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"3.0 out of 5 stars
Avarage",3.0,"Not photo
Read more"
NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"4.0 out of 5 stars
Small",4.0,"In picture it’s look quite decent but real life it’s smaller than regular watches.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"5.0 out of 5 stars
Worth it",5.0,"Been using this for two years now and here for my 4th-5th purchase again. It suits my combination skin very well, specially in the Delhi dry/humid weather. Its matte, gives a very smooth finish to your skin. I don't have to use any setting powder after applying this to even out my skin. Sits very lightly on your face and even with makeup, this doesn't feel heavy. No breakouts, no pigmentation, no excess sebum production (which lead to white heads). A little on the expensive side but it can easily go for 6-7 months, based on your daily usage. If you have sensitive skin, go for it.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"4.0 out of 5 stars
A reliable pharmacy moisturizer with minimal white cast.",4.0,"Spreads like butter on skin..non- greasy, matte finish. Similar to acne uv.. but, spreads easier and way minimal white cast .
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"5.0 out of 5 stars
Good sunscreen",5.0,"Good sunscreen, recommended by ot of dermatologists, it isn't oily or comedogenic, great for oily skin and acne prone skin, may be suitable for normal skin when used with moisturizer.  Doesn't recommend for dry skin. Although it leaves white cast for darker skin tones.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"5.0 out of 5 stars
Lil expensive but quality product.",5.0,"Doesn't make ur face oily and easy to use daily.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"3.0 out of 5 stars
Not for oily skin",3.0,"Though everyone claims it to be great for oily skin but no this makes the skin oily and is not the one for oily skin atleast.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"5.0 out of 5 stars
Recommend by our dermatologists",5.0,"Very nice product using my me n my wife.... Very safe and useful
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"4.0 out of 5 stars
Recieved a wierd smell UV Doux sunscreen",4.0,"Have purchased this sunscreen several times, but I am surprise this time I ordered for 1 No of100 gms but recieved 2 Nos of 50gms each and after using it I found its completely different from the one I purchase earlier. It has a very foul smell, and does'nt  smell the same with my previous product  purchased. I doubt whether its a fake or expired product since they did'nt send me the packet to check for expiry date. Really upset this time, and worst part is it is non returnable.Therefore let this be as a  warning also for other customer to be more cautious when purchasing this sunscreen. Very disappointed.
Read more"
Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,"5.0 out of 5 stars
Yah. No. 1 Sunscreen",5.0,"I tried so many sunscreen and also create a pimples. But this one is good for face like all skin especially oil face and good protective. I love it.
Read more"
Extra Issue Pratiyogita Darpan Exam. Oriented Series - 4 General Studies Indian Polity & Governance,"5.0 out of 5 stars
USEFUL BOOK",5.0,"Very nice book. Should be useful for UPSC..
Read more"
Extra Issue Pratiyogita Darpan Exam. Oriented Series - 4 General Studies Indian Polity & Governance,"5.0 out of 5 stars
Five Stars",5.0,"Very useful to aspirants
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"5.0 out of 5 stars
Amazing purchase! Go for it.",5.0,"Quality is greatProtection against sun is amazingStyle is amazing too.Material is premiumWeight is very balancedLooks great and fills my face really well.I have tested and it is really polarized lenses.Provides a very beautiful blue case to keep the spects.I got it for 599/-
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"4.0 out of 5 stars
Exceptional Value for Price – A Must-Have Eyewear",4.0,"I recently bought the VINCENT CHASE EYEWEAR Unisex Adult Square Polarization Sunglasses at an unbeatable price of 599, and I must say, they exceeded my expectations.The daylight usage is superb, offering crystal-clear vision while effectively shielding my eyes from harsh sunlight. The polarization feature is a standout, eliminating glare and ensuring a comfortable experience even in bright conditions.Considering the affordable price, the build quality is surprisingly robust. These sunglasses feel durable and well-crafted, making them a practical choice for daily use. The added protection for my eyes during extended outdoor activities is a definite plus.I appreciate how these sunglasses strike a perfect balance between style and functionality. Whether you're on a budget or just looking for reliable eyewear, the VINCENT CHASE EYEWEAR Square Polarization Sunglasses are a must-have. They've become an indispensable part of my daily routine, offering exceptional value for the price.
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"5.0 out of 5 stars
excelent product BY VINCENT CHASE EYEWEAR",5.0,"I HAVE USED MANY DRIVING GLASSES FOR THE PAST 25 YEARS.BUT THIS GLASSES  VINCENT CHASE EYEWEAR ARE GREAT.THEY ARE VERY COOL EVEN IN THE SUN LIGHT IS VERY HIGH.WEARING THESE VINCENT CHASE EYEWEAR  GLASSES IS A NEW EXPERIENCE  IN BIKE DRIVING.VERY LOW COST.PREMIUM QUALITY AND LOOK.THANKS TO VINCENT CHASE  AND AMAZON
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"5.0 out of 5 stars
Best One! Recommend to Buy",5.0,"Packing, Quality, Lens overall good for this price. Worthy to Buy this product..
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"3.0 out of 5 stars
Stylish product but could have been better",3.0,"The product is good , material is strong,looks premium stylish and modern but there is a bluish hue on the glasses which makes the vision blue a bit, other than that good light control and arms screws become loose day b day and u need to tighten them regularly
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"4.0 out of 5 stars
Amazing look perfect polarisation according to price",4.0,"It is perfect for sunglasses. It fulfils every requirement that you need from Sunglass
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"5.0 out of 5 stars
Nice Stylist Frame",5.0,"Good product quality and totally worth the value. Stylist also.Will look good on men and boys.
Read more"
Vincent Chase Eyewear By Lenskart | Full Rim Wayfarer Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protec...,"4.0 out of 5 stars
Overall Good product",4.0,"Does the job and polarization is clearly evident, top quality and comes with excellent case.A bit bigger and comes in a standard size, so fits perfectly with someone who has a relatively larger face and round shape face predominantly
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"5.0 out of 5 stars
Must buy",5.0,"Zippers are working good. Handy and stylish. The material is good. Overall its good to use. Its been months and is working good.
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"4.0 out of 5 stars
Good Product; Worst Packaging",4.0,"Good stitching, bright black color as shown in the picture. Overall good product.
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"5.0 out of 5 stars
Nice bag",5.0,"Nice handbag.. quality is amazing & also comfortable, value for money & spacious too..good one for working women's.
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"3.0 out of 5 stars
Quality is make better",3.0,"Quality is good and product design is beautiful. But febric quality low.
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"5.0 out of 5 stars
Amazing quality at  affordable price",5.0,"Very good quality leather
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"4.0 out of 5 stars
Nice bag",4.0,"Good quality
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"1.0 out of 5 stars
product quality",1.0,"Return policy is extremely bad. And their product is defective. Hence I request to return the product they did not work on it. Very very bad experience. Till to today they did not pick their defective product and I have to force fully keep it with me. Zero star.
Read more"
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,"5.0 out of 5 stars
Day to day it's very useful to me",5.0,"Value for money
Read more"
G 1 Garbage Bags | Dustbin Bags | Trash Bags | Medium | 19x21 inches | Pack of 3 | Black | 30 Bags Per Pack,"5.0 out of 5 stars
Satisfaction for money",5.0,"It is excellent product and very very useful item for every one
Read more"
G 1 Garbage Bags | Dustbin Bags | Trash Bags | Medium | 19x21 inches | Pack of 3 | Black | 30 Bags Per Pack,"4.0 out of 5 stars
It's Environment friendly but not very good",4.0,"I purchased this because this is environment friendly. This is fine. But It is not that good.Many a times it leaks due to some Wet garbage. Didn't like it.Not very strong. you have to tie with care.I feel it is bit expensive.
Read more"
